modulus,residue,method,d,a,b
5040,4245,formula_divisible_by_3,,,
5040,4246,formula_even,,,
5040,4247,formula_3_mod_4,,,
5040,4248,formula_even,,,
5040,4249,general_key_d_11,11,2,42
5040,4250,formula_even,,,
5040,4251,formula_divisible_by_3,,,
5040,4252,formula_even,,,
5040,4253,general_key_d_3,3,4,8
5040,4254,formula_even,,,
5040,4255,formula_3_mod_4,,,
5040,4256,formula_even,,,
5040,4257,formula_divisible_by_3,,,
5040,4258,formula_even,,,
5040,4259,formula_3_mod_4,,,
5040,4260,formula_even,,,
5040,4261,general_key_d_3,3,4,8
5040,4262,formula_even,,,
5040,4263,formula_divisible_by_3,,,
5040,4264,formula_even,,,
5040,4265,general_key_d_7,7,4,24
5040,4266,formula_even,,,
5040,4267,formula_3_mod_4,,,
5040,4268,formula_even,,,
5040,4269,formula_divisible_by_3,,,
5040,4270,formula_even,,,
5040,4271,formula_3_mod_4,,,
5040,4272,formula_even,,,
5040,4273,general_key_d_7,7,8,20
5040,4274,formula_even,,,
5040,4275,formula_divisible_by_3,,,
5040,4276,formula_even,,,
5040,4277,general_key_d_3,3,4,8
5040,4278,formula_even,,,
5040,4279,formula_3_mod_4,,,
5040,4280,formula_even,,,
5040,4281,formula_divisible_by_3,,,
5040,4282,formula_even,,,
5040,4283,formula_3_mod_4,,,
5040,4284,formula_even,,,
5040,4285,general_key_d_3,3,4,8
5040,4286,formula_even,,,
5040,4287,formula_divisible_by_3,,,
5040,4288,formula_even,,,
5040,4289,general_key_d_7,7,4,24
5040,4290,formula_even,,,
5040,4291,formula_3_mod_4,,,
5040,4292,formula_even,,,
5040,4293,formula_divisible_by_3,,,
5040,4294,formula_even,,,
5040,4295,formula_3_mod_4,,,
5040,4296,formula_even,,,
5040,4297,general_key_d_3,3,2,10
5040,4298,formula_even,,,
5040,4299,formula_divisible_by_3,,,
5040,4300,formula_even,,,
5040,4301,general_key_d_3,3,4,8
5040,4302,formula_even,,,
5040,4303,formula_3_mod_4,,,
5040,4304,formula_even,,,
5040,4305,formula_divisible_by_3,,,
5040,4306,formula_even,,,
5040,4307,formula_3_mod_4,,,
5040,4308,formula_even,,,
5040,4309,general_key_d_3,3,4,8
5040,4310,formula_even,,,
5040,4311,formula_divisible_by_3,,,
5040,4312,formula_even,,,
5040,4313,general_key_d_7,7,4,24
5040,4314,formula_even,,,
5040,4315,formula_3_mod_4,,,
5040,4316,formula_even,,,
5040,4317,formula_divisible_by_3,,,
5040,4318,formula_even,,,
5040,4319,formula_3_mod_4,,,
5040,4320,formula_even,,,
5040,4322,formula_even,,,
5040,4323,formula_divisible_by_3,,,
5040,4324,formula_even,,,
5040,4325,general_key_d_3,3,4,8
5040,4326,formula_even,,,
5040,4327,formula_3_mod_4,,,
5040,4328,formula_even,,,
5040,4329,formula_divisible_by_3,,,
5040,4330,formula_even,,,
5040,4331,formula_3_mod_4,,,
5040,4332,formula_even,,,
5040,4333,general_key_d_3,3,4,8
5040,4334,formula_even,,,
5040,4335,formula_divisible_by_3,,,
5040,4336,formula_even,,,
5040,4337,general_key_d_7,7,4,24
5040,4338,formula_even,,,
5040,4339,formula_3_mod_4,,,
5040,4340,formula_even,,,
5040,4341,formula_divisible_by_3,,,
5040,4342,formula_even,,,
5040,4343,formula_3_mod_4,,,
5040,4344,formula_even,,,
5040,4345,general_key_d_3,3,2,10
5040,4346,formula_even,,,
5040,4347,formula_divisible_by_3,,,
5040,4348,formula_even,,,
5040,4349,general_key_d_3,3,4,8
5040,4350,formula_even,,,
5040,4351,formula_3_mod_4,,,
5040,4352,formula_even,,,
5040,4353,formula_divisible_by_3,,,
5040,4354,formula_even,,,
5040,4355,formula_3_mod_4,,,
5040,4356,formula_even,,,
5040,4357,general_key_d_3,3,4,8
5040,4358,formula_even,,,
5040,4359,formula_divisible_by_3,,,
5040,4360,formula_even,,,
5040,4361,general_key_d_7,7,4,24
5040,4362,formula_even,,,
5040,4363,formula_3_mod_4,,,
5040,4364,formula_even,,,
5040,4365,formula_divisible_by_3,,,
5040,4366,formula_even,,,
5040,4367,formula_3_mod_4,,,
5040,4368,formula_even,,,
5040,4370,formula_even,,,
5040,4371,formula_divisible_by_3,,,
5040,4372,formula_even,,,
5040,4373,general_key_d_3,3,4,8
5040,4374,formula_even,,,
5040,4375,formula_3_mod_4,,,
5040,4376,formula_even,,,
5040,4377,formula_divisible_by_3,,,
5040,4378,formula_even,,,
5040,4379,formula_3_mod_4,,,
5040,4380,formula_even,,,
5040,4381,general_key_d_3,3,4,8
5040,4382,formula_even,,,
5040,4383,formula_divisible_by_3,,,
5040,4384,formula_even,,,
5040,4385,general_key_d_7,7,4,24
5040,4386,formula_even,,,
5040,4387,formula_3_mod_4,,,
5040,4388,formula_even,,,
5040,4389,formula_divisible_by_3,,,
5040,4390,formula_even,,,
5040,4391,formula_3_mod_4,,,
5040,4392,formula_even,,,
5040,4393,general_key_d_7,7,8,20
5040,4394,formula_even,,,
5040,4395,formula_divisible_by_3,,,
5040,4396,formula_even,,,
5040,4397,general_key_d_3,3,4,8
5040,4398,formula_even,,,
5040,4399,formula_3_mod_4,,,
5040,4400,formula_even,,,
5040,4401,formula_divisible_by_3,,,
5040,4402,formula_even,,,
5040,4403,formula_3_mod_4,,,
5040,4404,formula_even,,,
5040,4405,general_key_d_3,3,4,8
5040,4406,formula_even,,,
5040,4407,formula_divisible_by_3,,,
5040,4408,formula_even,,,
5040,4409,general_key_d_7,7,4,24
5040,4410,formula_even,,,
5040,4411,formula_3_mod_4,,,
5040,4412,formula_even,,,
5040,4413,formula_divisible_by_3,,,
5040,4414,formula_even,,,
5040,4415,formula_3_mod_4,,,
5040,4416,formula_even,,,
5040,4417,general_key_d_3,3,2,10
5040,4418,formula_even,,,
5040,4419,formula_divisible_by_3,,,
5040,4420,formula_even,,,
5040,4421,general_key_d_3,3,4,8
5040,4422,formula_even,,,
5040,4423,formula_3_mod_4,,,
5040,4424,formula_even,,,
5040,4425,formula_divisible_by_3,,,
5040,4426,formula_even,,,
5040,4427,formula_3_mod_4,,,
5040,4428,formula_even,,,
5040,4429,general_key_d_3,3,4,8
5040,4430,formula_even,,,
5040,4431,formula_divisible_by_3,,,
5040,4432,formula_even,,,
5040,4433,general_key_d_7,7,4,24
5040,4434,formula_even,,,
5040,4435,formula_3_mod_4,,,
5040,4436,formula_even,,,
5040,4437,formula_divisible_by_3,,,
5040,4438,formula_even,,,
5040,4439,formula_3_mod_4,,,
5040,4440,formula_even,,,
5040,4441,general_key_d_11,11,2,42
5040,4442,formula_even,,,
5040,4443,formula_divisible_by_3,,,
5040,4444,formula_even,,,
5040,4445,general_key_d_3,3,4,8
5040,4446,formula_even,,,
5040,4447,formula_3_mod_4,,,
5040,4448,formula_even,,,
5040,4449,formula_divisible_by_3,,,
5040,4450,formula_even,,,
5040,4451,formula_3_mod_4,,,
5040,4452,formula_even,,,
5040,4453,general_key_d_3,3,4,8
5040,4454,formula_even,,,
5040,4455,formula_divisible_by_3,,,
5040,4456,formula_even,,,
5040,4457,general_key_d_7,7,4,24
5040,4458,formula_even,,,
5040,4459,formula_3_mod_4,,,
5040,4460,formula_even,,,
5040,4461,formula_divisible_by_3,,,
5040,4462,formula_even,,,
5040,4463,formula_3_mod_4,,,
5040,4464,formula_even,,,
5040,4465,general_key_d_3,3,2,10
5040,4466,formula_even,,,
5040,4467,formula_divisible_by_3,,,
5040,4468,formula_even,,,
5040,4469,general_key_d_3,3,4,8
5040,4470,formula_even,,,
5040,4471,formula_3_mod_4,,,
5040,4472,formula_even,,,
5040,4473,formula_divisible_by_3,,,
5040,4474,formula_even,,,
5040,4475,formula_3_mod_4,,,
5040,4476,formula_even,,,
5040,4477,general_key_d_3,3,4,8
5040,4478,formula_even,,,
5040,4479,formula_divisible_by_3,,,
5040,4480,formula_even,,,
5040,4481,general_key_d_7,7,4,24
5040,4482,formula_even,,,
5040,4483,formula_3_mod_4,,,
5040,4484,formula_even,,,
5040,4485,formula_divisible_by_3,,,
5040,4486,formula_even,,,
5040,4487,formula_3_mod_4,,,
5040,4488,formula_even,,,
5040,4490,formula_even,,,
5040,4491,formula_divisible_by_3,,,
5040,4492,formula_even,,,
5040,4493,general_key_d_3,3,4,8
5040,4494,formula_even,,,
5040,4495,formula_3_mod_4,,,
5040,4496,formula_even,,,
5040,4497,formula_divisible_by_3,,,
5040,4498,formula_even,,,
5040,4499,formula_3_mod_4,,,
5040,4500,formula_even,,,
5040,4501,general_key_d_3,3,4,8
5040,4502,formula_even,,,
5040,4503,formula_divisible_by_3,,,
5040,4504,formula_even,,,
5040,4505,general_key_d_7,7,4,24
5040,4506,formula_even,,,
5040,4507,formula_3_mod_4,,,
5040,4508,formula_even,,,
5040,4509,formula_divisible_by_3,,,
5040,4510,formula_even,,,
5040,4511,formula_3_mod_4,,,
5040,4512,formula_even,,,
5040,4513,general_key_d_7,7,8,20
5040,4514,formula_even,,,
5040,4515,formula_divisible_by_3,,,
5040,4516,formula_even,,,
5040,4517,general_key_d_3,3,4,8
5040,4518,formula_even,,,
5040,4519,formula_3_mod_4,,,
5040,4520,formula_even,,,
5040,4521,formula_divisible_by_3,,,
5040,4522,formula_even,,,
5040,4523,formula_3_mod_4,,,
5040,4524,formula_even,,,
5040,4525,general_key_d_3,3,4,8
5040,4526,formula_even,,,
5040,4527,formula_divisible_by_3,,,
5040,4528,formula_even,,,
5040,4529,general_key_d_7,7,4,24
5040,4530,formula_even,,,
5040,4531,formula_3_mod_4,,,
5040,4532,formula_even,,,
5040,4533,formula_divisible_by_3,,,
5040,4534,formula_even,,,
5040,4535,formula_3_mod_4,,,
5040,4536,formula_even,,,
5040,4537,general_key_d_3,3,2,10
5040,4538,formula_even,,,
5040,4539,formula_divisible_by_3,,,
5040,4540,formula_even,,,
5040,4541,general_key_d_3,3,4,8
5040,4542,formula_even,,,
5040,4543,formula_3_mod_4,,,
5040,4544,formula_even,,,
5040,4545,formula_divisible_by_3,,,
5040,4546,formula_even,,,
5040,4547,formula_3_mod_4,,,
5040,4548,formula_even,,,
5040,4549,general_key_d_3,3,4,8
5040,4550,formula_even,,,
5040,4551,formula_divisible_by_3,,,
5040,4552,formula_even,,,
5040,4553,general_key_d_7,7,4,24
5040,4554,formula_even,,,
5040,4555,formula_3_mod_4,,,
5040,4556,formula_even,,,
5040,4557,formula_divisible_by_3,,,
5040,4558,formula_even,,,
5040,4559,formula_3_mod_4,,,
5040,4560,formula_even,,,
5040,4562,formula_even,,,
5040,4563,formula_divisible_by_3,,,
5040,4564,formula_even,,,
5040,4565,general_key_d_3,3,4,8
5040,4566,formula_even,,,
5040,4567,formula_3_mod_4,,,
5040,4568,formula_even,,,
5040,4569,formula_divisible_by_3,,,
5040,4570,formula_even,,,
5040,4571,formula_3_mod_4,,,
5040,4572,formula_even,,,
5040,4573,general_key_d_3,3,4,8
5040,4574,formula_even,,,
5040,4575,formula_divisible_by_3,,,
5040,4576,formula_even,,,
5040,4577,general_key_d_7,7,4,24
5040,4578,formula_even,,,
5040,4579,formula_3_mod_4,,,
5040,4580,formula_even,,,
5040,4581,formula_divisible_by_3,,,
5040,4582,formula_even,,,
5040,4583,formula_3_mod_4,,,
5040,4584,formula_even,,,
5040,4585,general_key_d_3,3,2,10
5040,4586,formula_even,,,
5040,4587,formula_divisible_by_3,,,
5040,4588,formula_even,,,
5040,4589,general_key_d_3,3,4,8
5040,4590,formula_even,,,
5040,4591,formula_3_mod_4,,,
5040,4592,formula_even,,,
5040,4593,formula_divisible_by_3,,,
5040,4594,formula_even,,,
5040,4595,formula_3_mod_4,,,
5040,4596,formula_even,,,
5040,4597,general_key_d_3,3,4,8
5040,4598,formula_even,,,
5040,4599,formula_divisible_by_3,,,
5040,4600,formula_even,,,
5040,4601,general_key_d_7,7,4,24
5040,4602,formula_even,,,
5040,4603,formula_3_mod_4,,,
5040,4604,formula_even,,,
5040,4605,formula_divisible_by_3,,,
5040,4606,formula_even,,,
5040,4607,formula_3_mod_4,,,
5040,4608,formula_even,,,
5040,4609,general_key_d_11,11,2,42
5040,4610,formula_even,,,
5040,4611,formula_divisible_by_3,,,
5040,4612,formula_even,,,
5040,4613,general_key_d_3,3,4,8
5040,4614,formula_even,,,
5040,4615,formula_3_mod_4,,,
5040,4616,formula_even,,,
5040,4617,formula_divisible_by_3,,,
5040,4618,formula_even,,,
5040,4619,formula_3_mod_4,,,
5040,4620,formula_even,,,
5040,4621,general_key_d_3,3,4,8
5040,4622,formula_even,,,
5040,4623,formula_divisible_by_3,,,
5040,4624,formula_even,,,
5040,4625,general_key_d_7,7,4,24
5040,4626,formula_even,,,
5040,4627,formula_3_mod_4,,,
5040,4628,formula_even,,,
5040,4629,formula_divisible_by_3,,,
5040,4630,formula_even,,,
5040,4631,formula_3_mod_4,,,
5040,4632,formula_even,,,
5040,4633,general_key_d_7,7,8,20
5040,4634,formula_even,,,
5040,4635,formula_divisible_by_3,,,
5040,4636,formula_even,,,
5040,4637,general_key_d_3,3,4,8
5040,4638,formula_even,,,
5040,4639,formula_3_mod_4,,,
5040,4640,formula_even,,,
5040,4641,formula_divisible_by_3,,,
5040,4642,formula_even,,,
5040,4643,formula_3_mod_4,,,
5040,4644,formula_even,,,
5040,4645,general_key_d_3,3,4,8
5040,4646,formula_even,,,
5040,4647,formula_divisible_by_3,,,
5040,4648,formula_even,,,
5040,4649,general_key_d_7,7,4,24
5040,4650,formula_even,,,
5040,4651,formula_3_mod_4,,,
5040,4652,formula_even,,,
5040,4653,formula_divisible_by_3,,,
5040,4654,formula_even,,,
5040,4655,formula_3_mod_4,,,
5040,4656,formula_even,,,
5040,4657,general_key_d_3,3,2,10
5040,4658,formula_even,,,
5040,4659,formula_divisible_by_3,,,
5040,4660,formula_even,,,
5040,4661,general_key_d_3,3,4,8
5040,4662,formula_even,,,
5040,4663,formula_3_mod_4,,,
5040,4664,formula_even,,,
5040,4665,formula_divisible_by_3,,,
5040,4666,formula_even,,,
5040,4667,formula_3_mod_4,,,
5040,4668,formula_even,,,
5040,4669,general_key_d_3,3,4,8
5040,4670,formula_even,,,
5040,4671,formula_divisible_by_3,,,
5040,4672,formula_even,,,
5040,4673,general_key_d_7,7,4,24
5040,4674,formula_even,,,
5040,4675,formula_3_mod_4,,,
5040,4676,formula_even,,,
5040,4677,formula_divisible_by_3,,,
5040,4678,formula_even,,,
5040,4679,formula_3_mod_4,,,
5040,4680,formula_even,,,
5040,4681,general_key_d_23,23,8,84
5040,4682,formula_even,,,
5040,4683,formula_divisible_by_3,,,
5040,4684,formula_even,,,
5040,4685,general_key_d_3,3,4,8
5040,4686,formula_even,,,
5040,4687,formula_3_mod_4,,,
5040,4688,formula_even,,,
5040,4689,formula_divisible_by_3,,,
5040,4690,formula_even,,,
5040,4691,formula_3_mod_4,,,
5040,4692,formula_even,,,
5040,4693,general_key_d_3,3,4,8
5040,4694,formula_even,,,
5040,4695,formula_divisible_by_3,,,
5040,4696,formula_even,,,
5040,4697,general_key_d_7,7,4,24
5040,4698,formula_even,,,
5040,4699,formula_3_mod_4,,,
5040,4700,formula_even,,,
5040,4701,formula_divisible_by_3,,,
5040,4702,formula_even,,,
5040,4703,formula_3_mod_4,,,
5040,4704,formula_even,,,
5040,4705,general_key_d_3,3,2,10
5040,4706,formula_even,,,
5040,4707,formula_divisible_by_3,,,
5040,4708,formula_even,,,
5040,4709,general_key_d_3,3,4,8
5040,4710,formula_even,,,
5040,4711,formula_3_mod_4,,,
5040,4712,formula_even,,,
5040,4713,formula_divisible_by_3,,,
5040,4714,formula_even,,,
5040,4715,formula_3_mod_4,,,
5040,4716,formula_even,,,
5040,4717,general_key_d_3,3,4,8
5040,4718,formula_even,,,
5040,4719,formula_divisible_by_3,,,
5040,4720,formula_even,,,
5040,4721,general_key_d_7,7,4,24
5040,4722,formula_even,,,
5040,4723,formula_3_mod_4,,,
5040,4724,formula_even,,,
5040,4725,formula_divisible_by_3,,,
5040,4726,formula_even,,,
5040,4727,formula_3_mod_4,,,
5040,4728,formula_even,,,
5040,4730,formula_even,,,
5040,4731,formula_divisible_by_3,,,
5040,4732,formula_even,,,
5040,4733,general_key_d_3,3,4,8
5040,4734,formula_even,,,
5040,4735,formula_3_mod_4,,,
5040,4736,formula_even,,,
5040,4737,formula_divisible_by_3,,,
5040,4738,formula_even,,,
5040,4739,formula_3_mod_4,,,
5040,4740,formula_even,,,
5040,4741,general_key_d_3,3,4,8
5040,4742,formula_even,,,
5040,4743,formula_divisible_by_3,,,
5040,4744,formula_even,,,
5040,4745,general_key_d_7,7,4,24
5040,4746,formula_even,,,
5040,4747,formula_3_mod_4,,,
5040,4748,formula_even,,,
5040,4749,formula_divisible_by_3,,,
5040,4750,formula_even,,,
5040,4751,formula_3_mod_4,,,
5040,4752,formula_even,,,
5040,4753,general_key_d_7,7,8,20
5040,4754,formula_even,,,
5040,4755,formula_divisible_by_3,,,
5040,4756,formula_even,,,
5040,4757,general_key_d_3,3,4,8
5040,4758,formula_even,,,
5040,4759,formula_3_mod_4,,,
5040,4760,formula_even,,,
5040,4761,formula_divisible_by_3,,,
5040,4762,formula_even,,,
5040,4763,formula_3_mod_4,,,
5040,4764,formula_even,,,
5040,4765,general_key_d_3,3,4,8
5040,4766,formula_even,,,
5040,4767,formula_divisible_by_3,,,
5040,4768,formula_even,,,
5040,4769,general_key_d_7,7,4,24
5040,4770,formula_even,,,
5040,4771,formula_3_mod_4,,,
5040,4772,formula_even,,,
5040,4773,formula_divisible_by_3,,,
5040,4774,formula_even,,,
5040,4775,formula_3_mod_4,,,
5040,4776,formula_even,,,
5040,4777,general_key_d_3,3,2,10
5040,4778,formula_even,,,
5040,4779,formula_divisible_by_3,,,
5040,4780,formula_even,,,
5040,4781,general_key_d_3,3,4,8
5040,4782,formula_even,,,
5040,4783,formula_3_mod_4,,,
5040,4784,formula_even,,,
5040,4785,formula_divisible_by_3,,,
5040,4786,formula_even,,,
5040,4787,formula_3_mod_4,,,
5040,4788,formula_even,,,
5040,4789,general_key_d_3,3,4,8
5040,4790,formula_even,,,
5040,4791,formula_divisible_by_3,,,
5040,4792,formula_even,,,
5040,4793,general_key_d_7,7,4,24
5040,4794,formula_even,,,
5040,4795,formula_3_mod_4,,,
5040,4796,formula_even,,,
5040,4797,formula_divisible_by_3,,,
5040,4798,formula_even,,,
5040,4799,formula_3_mod_4,,,
5040,4800,formula_even,,,
5040,4801,general_key_d_15,15,4,56
5040,4802,formula_even,,,
5040,4803,formula_divisible_by_3,,,
5040,4804,formula_even,,,
5040,4805,general_key_d_3,3,4,8
5040,4806,formula_even,,,
5040,4807,formula_3_mod_4,,,
5040,4808,formula_even,,,
5040,4809,formula_divisible_by_3,,,
5040,4810,formula_even,,,
5040,4811,formula_3_mod_4,,,
5040,4812,formula_even,,,
5040,4813,general_key_d_3,3,4,8
5040,4814,formula_even,,,
5040,4815,formula_divisible_by_3,,,
5040,4816,formula_even,,,
5040,4817,general_key_d_7,7,4,24
5040,4818,formula_even,,,
5040,4819,formula_3_mod_4,,,
5040,4820,formula_even,,,
5040,4821,formula_divisible_by_3,,,
5040,4822,formula_even,,,
5040,4823,formula_3_mod_4,,,
5040,4824,formula_even,,,
5040,4825,general_key_d_3,3,2,10
5040,4826,formula_even,,,
5040,4827,formula_divisible_by_3,,,
5040,4828,formula_even,,,
5040,4829,general_key_d_3,3,4,8
5040,4830,formula_even,,,
5040,4831,formula_3_mod_4,,,
5040,4832,formula_even,,,
5040,4833,formula_divisible_by_3,,,
5040,4834,formula_even,,,
5040,4835,formula_3_mod_4,,,
5040,4836,formula_even,,,
5040,4837,general_key_d_3,3,4,8
5040,4838,formula_even,,,
5040,4839,formula_divisible_by_3,,,
5040,4840,formula_even,,,
5040,4841,general_key_d_7,7,4,24
5040,4842,formula_even,,,
5040,4843,formula_3_mod_4,,,
5040,4844,formula_even,,,
5040,4845,formula_divisible_by_3,,,
5040,4846,formula_even,,,
5040,4847,formula_3_mod_4,,,
5040,4848,formula_even,,,
5040,4849,general_key_d_23,23,8,84
5040,4850,formula_even,,,
5040,4851,formula_divisible_by_3,,,
5040,4852,formula_even,,,
5040,4853,general_key_d_3,3,4,8
5040,4854,formula_even,,,
5040,4855,formula_3_mod_4,,,
5040,4856,formula_even,,,
5040,4857,formula_divisible_by_3,,,
5040,4858,formula_even,,,
5040,4859,formula_3_mod_4,,,
5040,4860,formula_even,,,
5040,4861,general_key_d_3,3,4,8
5040,4862,formula_even,,,
5040,4863,formula_divisible_by_3,,,
5040,4864,formula_even,,,
5040,4865,general_key_d_7,7,4,24
5040,4866,formula_even,,,
5040,4867,formula_3_mod_4,,,
5040,4868,formula_even,,,
5040,4869,formula_divisible_by_3,,,
5040,4870,formula_even,,,
5040,4871,formula_3_mod_4,,,
5040,4872,formula_even,,,
5040,4873,general_key_d_7,7,8,20
5040,4874,formula_even,,,
5040,4875,formula_divisible_by_3,,,
5040,4876,formula_even,,,
5040,4877,general_key_d_3,3,4,8
5040,4878,formula_even,,,
5040,4879,formula_3_mod_4,,,
5040,4880,formula_even,,,
5040,4881,formula_divisible_by_3,,,
5040,4882,formula_even,,,
5040,4883,formula_3_mod_4,,,
5040,4884,formula_even,,,
5040,4885,general_key_d_3,3,4,8
5040,4886,formula_even,,,
5040,4887,formula_divisible_by_3,,,
5040,4888,formula_even,,,
5040,4889,general_key_d_7,7,4,24
5040,4890,formula_even,,,
5040,4891,formula_3_mod_4,,,
5040,4892,formula_even,,,
5040,4893,formula_divisible_by_3,,,
5040,4894,formula_even,,,
5040,4895,formula_3_mod_4,,,
5040,4896,formula_even,,,
5040,4897,general_key_d_3,3,2,10
5040,4898,formula_even,,,
5040,4899,formula_divisible_by_3,,,
5040,4900,formula_even,,,
5040,4901,general_key_d_3,3,4,8
5040,4902,formula_even,,,
5040,4903,formula_3_mod_4,,,
5040,4904,formula_even,,,
5040,4905,formula_divisible_by_3,,,
5040,4906,formula_even,,,
5040,4907,formula_3_mod_4,,,
5040,4908,formula_even,,,
5040,4909,general_key_d_3,3,4,8
5040,4910,formula_even,,,
5040,4911,formula_divisible_by_3,,,
5040,4912,formula_even,,,
5040,4913,general_key_d_7,7,4,24
5040,4914,formula_even,,,
5040,4915,formula_3_mod_4,,,
5040,4916,formula_even,,,
5040,4917,formula_divisible_by_3,,,
5040,4918,formula_even,,,
5040,4919,formula_3_mod_4,,,
5040,4920,formula_even,,,
5040,4921,general_key_d_11,11,2,42
5040,4922,formula_even,,,
5040,4923,formula_divisible_by_3,,,
5040,4924,formula_even,,,
5040,4925,general_key_d_3,3,4,8
5040,4926,formula_even,,,
5040,4927,formula_3_mod_4,,,
5040,4928,formula_even,,,
5040,4929,formula_divisible_by_3,,,
5040,4930,formula_even,,,
5040,4931,formula_3_mod_4,,,
5040,4932,formula_even,,,
5040,4933,general_key_d_3,3,4,8
5040,4934,formula_even,,,
5040,4935,formula_divisible_by_3,,,
5040,4936,formula_even,,,
5040,4937,general_key_d_7,7,4,24
5040,4938,formula_even,,,
5040,4939,formula_3_mod_4,,,
5040,4940,formula_even,,,
5040,4941,formula_divisible_by_3,,,
5040,4942,formula_even,,,
5040,4943,formula_3_mod_4,,,
5040,4944,formula_even,,,
5040,4945,general_key_d_3,3,2,10
5040,4946,formula_even,,,
5040,4947,formula_divisible_by_3,,,
5040,4948,formula_even,,,
5040,4949,general_key_d_3,3,4,8
5040,4950,formula_even,,,
5040,4951,formula_3_mod_4,,,
5040,4952,formula_even,,,
5040,4953,formula_divisible_by_3,,,
5040,4954,formula_even,,,
5040,4955,formula_3_mod_4,,,
5040,4956,formula_even,,,
5040,4957,general_key_d_3,3,4,8
5040,4958,formula_even,,,
5040,4959,formula_divisible_by_3,,,
5040,4960,formula_even,,,
5040,4961,general_key_d_7,7,4,24
5040,4962,formula_even,,,
5040,4963,formula_3_mod_4,,,
5040,4964,formula_even,,,
5040,4965,formula_divisible_by_3,,,
5040,4966,formula_even,,,
5040,4967,formula_3_mod_4,,,
5040,4968,formula_even,,,
5040,4969,general_key_d_15,15,4,56
5040,4970,formula_even,,,
5040,4971,formula_divisible_by_3,,,
5040,4972,formula_even,,,
5040,4973,general_key_d_3,3,4,8
5040,4974,formula_even,,,
5040,4975,formula_3_mod_4,,,
5040,4976,formula_even,,,
5040,4977,formula_divisible_by_3,,,
5040,4978,formula_even,,,
5040,4979,formula_3_mod_4,,,
5040,4980,formula_even,,,
5040,4981,general_key_d_3,3,4,8
5040,4982,formula_even,,,
5040,4983,formula_divisible_by_3,,,
5040,4984,formula_even,,,
5040,4985,general_key_d_7,7,4,24
5040,4986,formula_even,,,
5040,4987,formula_3_mod_4,,,
5040,4988,formula_even,,,
5040,4989,formula_divisible_by_3,,,
5040,4990,formula_even,,,
5040,4991,formula_3_mod_4,,,
5040,4992,formula_even,,,
5040,4993,general_key_d_7,7,8,20
5040,4994,formula_even,,,
5040,4995,formula_divisible_by_3,,,
5040,4996,formula_even,,,
5040,4997,general_key_d_3,3,4,8
5040,4998,formula_even,,,
5040,4999,formula_3_mod_4,,,
5040,5000,formula_even,,,
5040,5001,formula_divisible_by_3,,,
5040,5002,formula_even,,,
5040,5003,formula_3_mod_4,,,
5040,5004,formula_even,,,
5040,5005,general_key_d_3,3,4,8
5040,5006,formula_even,,,
5040,5007,formula_divisible_by_3,,,
5040,5008,formula_even,,,
5040,5009,general_key_d_7,7,4,24
5040,5010,formula_even,,,
5040,5011,formula_3_mod_4,,,
5040,5012,formula_even,,,
5040,5013,formula_divisible_by_3,,,
5040,5014,formula_even,,,
5040,5015,formula_3_mod_4,,,
5040,5016,formula_even,,,
5040,5017,general_key_d_3,3,2,10
5040,5018,formula_even,,,
5040,5019,formula_divisible_by_3,,,
5040,5020,formula_even,,,
5040,5021,general_key_d_3,3,4,8
5040,5022,formula_even,,,
5040,5023,formula_3_mod_4,,,
5040,5024,formula_even,,,
5040,5025,formula_divisible_by_3,,,
5040,5026,formula_even,,,
5040,5027,formula_3_mod_4,,,
5040,5028,formula_even,,,
5040,5029,general_key_d_3,3,4,8
5040,5030,formula_even,,,
5040,5031,formula_divisible_by_3,,,
5040,5032,formula_even,,,
5040,5033,general_key_d_7,7,4,24
5040,5034,formula_even,,,
5040,5035,formula_3_mod_4,,,
5040,5036,formula_even,,,
5040,5037,formula_divisible_by_3,,,
5040,5038,formula_even,,,
5040,5039,formula_3_mod_4,,,
55440,121,general_key_d_3,3,1,11
55440,1009,general_key_d_3,3,1,11
55440,1801,general_key_d_3,3,1,11
55440,1969,general_key_d_3,3,1,11
55440,3649,general_key_d_3,3,1,11
55440,4729,general_key_d_23,23,4,88
55440,5401,general_key_d_3,3,1,11
55440,6721,general_key_d_3,3,1,11
55440,7249,general_key_d_3,3,1,11
55440,8401,general_key_d_3,3,1,11
55440,8929,general_key_d_3,3,1,11
55440,9361,general_key_d_3,3,1,11
55440,10249,general_key_d_3,3,1,11
55440,11041,general_key_d_3,3,1,11
55440,11209,general_key_d_3,3,1,11
55440,12889,general_key_d_3,3,1,11
55440,14641,general_key_d_3,3,1,11
55440,15121,general_key_d_15,15,16,44
55440,15961,general_key_d_3,3,1,11
55440,16321,general_key_d_3,3,1,11
55440,16489,general_key_d_3,3,1,11
55440,17641,general_key_d_3,3,1,11
55440,17809,general_key_d_3,3,1,11
55440,18169,general_key_d_3,3,1,11
55440,18601,general_key_d_3,3,1,11
55440,19489,general_key_d_3,3,1,11
55440,20281,general_key_d_3,3,1,11
55440,22129,general_key_d_3,3,1,11
55440,25201,general_key_d_15,15,16,44
55440,25561,general_key_d_3,3,1,11
55440,26881,general_key_d_3,3,1,11
55440,27409,general_key_d_3,3,1,11
55440,29521,general_key_d_3,3,1,11
55440,31369,general_key_d_3,3,1,11
55440,34801,general_key_d_3,3,1,11
